ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26289,"MARCA",1677621,"TRAUBOARD"
26289,"MARCA",1677622,"AOC"
26289,"MARCA",1677623,"CTOUCH"
26289,"MARCA",1677624,"OPTOMA"
26289,"MARCA",1677625,"LG"
26289,"MARCA",1677626,"i3 TECHNOLOGIES"
26289,"MARCA",1677627,"HANDEEL"
26289,"MARCA",1677628,"NEXTHEA"
26289,"MARCA",1677629,"DIFFERENCE INDUSTRIAL"
26289,"MARCA",1677630,"KENYA"
26289,"MARCA",1677631,"STARBOARD"
26289,"MARCA",1677632,"HAIER"
26289,"MARCA",1677633,"VASTEC"
26289,"MARCA",1677634,"BENQ"
26289,"MARCA",1677635,"TRIUMPH BOARD"
26289,"MARCA",1677636,"INSOMED"
26289,"MARCA",1677637,"SMART"
26289,"MARCA",1677638,"SHARP"
26289,"MARCA",1677639,"PANASONIC"
26289,"MARCA",1677640,"VIEWSONIC"
26289,"MARCA",1677641,"SAMSUNG"
26289,"MARCA",1677642,"PROMETHEAN"
26289,"MARCA",1677643,"BOXLIGHT MIMIO"
26289,"MARCA",1677644,"UNIVIEW"
26289,"MARCA",1677645,"RHINOBOX"
26289,"MARCA",1677646,"QOMO"
26289,"MARCA",1677647,"DAHUA"
26289,"MARCA",1677648,"NEXORUS"
26289,"MARCA",1677649,"NEC"
26289,"MARCA",1677650,"HORION"
26289,"MARCA",1677651,"M4X"
26289,"MARCA",1677652,"MAXTIC"
26289,"MARCA",1677653,"HUAWEI"
26289,"MARCA",4223444,"TCL"
26289,"MARCA",3916485,"MEGA CHAMBI"
26289,"MARCA",2769463,"PROVISUAL"
26289,"MARCA",2769465,"IQTOUCH"
26289,"MARCA",2745822,"YEALINK"
26289,"MARCA",3861383,"MINDBOARD"
26289,"MARCA",2534490,"TEROS"
26289,"MARCA",2534491,"ONESCREEN"
26289,"MARCA",1937433,"ARTEC"
26289,"MARCA",1937456,"JFA TECHNOLOGY"
26289,"MARCA",3780054,"H HANERT"
26289,"MARCA",3135906,"BOXLIGHT"
26289,"MARCA",3135978,"MIMIO"
26289,"MARCA",4136778,"SURCO"
26289,"MARCA",4103488,"EBSAN"
26289,"MARCA",4319503,"QNT TECHNOLOGIES"
26289,"MARCA",4129643,"QUINYX"
26289,"MARCA",4045325,"LMV"
26289,"MARCA",3332035,"i3"
26289,"MARCA",1835922,"ALLWIYA"
26289,"MARCA",4222124,"i3CONNECT"
26289,"MARCA",2611063,"WORLDLIFE"
26289,"MARCA",3731679,"VALHALLA"
26289,"MARCA",2011129,"BTOUCH"
26289,"MARCA",1730125,"HAITECH"
26290,"MODELO",2528422,"FLIP PRO WM75B–N5–C-RM-IAC-RM"
26290,"MODELO",2528426,"FLIP PRO WM75B–N5–C-RP-IAC-RM"
26290,"MODELO",2528430,"FLIP PRO WM75B–N7-C-RM-IAC-RM"
26290,"MODELO",2895842,"TL7105O7TW100OFHBW11"
26290,"MODELO",1937236,"RE6501"
26290,"MODELO",2625897,"FLIP ANDROID WAD 65"
26290,"MODELO",2625904,"FLIP ANDROID WAD 65"" - RM"
26290,"MODELO",2625908,"ANDROID WAD 65"" - RP"
26290,"MODELO",2905189,"DW86HT"
26290,"MODELO",1834889,"65WMB-C30"
26290,"MODELO",1974161,"5652RK9.0."
26290,"MODELO",2626204,"FLIP ANDROID WAD 86-N7"
26290,"MODELO",2626353,"TE-7602G"
26290,"MODELO",1834991,"IFP7550-5-WRM"
26290,"MODELO",1835024,"IFP8650-5-WRM"
26290,"MODELO",2587313,"98TR3DK"
26290,"MODELO",1834848,"55WMB-N5RP"
26290,"MODELO",1834857,"F-LH55WMBWB-1-N7RP"
26290,"MODELO",1834947,"65WMB-N5MU"
26290,"MODELO",1834795,"55WMB-N7"
26290,"MODELO",1834862,"55WMB-N7RP"
26290,"MODELO",2905195,"HFPDW86HT-D"
26290,"MODELO",2501148,"DS-D5C75RB/B"
26290,"MODELO",2501145,"DS-D5C75RB/A"
26290,"MODELO",2501153,"DS-D5C86RB/A"
26290,"MODELO",2780053,"ADV-5534"
26290,"MODELO",2554245,"3652RKRV-OPS3-I5-TPM9.0"
26290,"MODELO",2817885,"MB65-A001-RM"
26290,"MODELO",2817895,"MB65-A001-RM/C6X"
26290,"MODELO",2817896,"MB65-A001-RM/C12X"
