# Exportado el: 2025-06-02 08:20:37
carId;carVal;valId;valVal
26230;PROCESADOR;1661230;PROCESADOR: INTEL CORE I7-4790S
26230;PROCESADOR;1661231;PROCESADOR: AMD A10 PRO-8750B
26230;PROCESADOR;1661232;PROCESADOR: INTEL CORE I7-4770T
26230;PROCESADOR;1661233;PROCESADOR: INTEL CORE I3 7100T
26230;PROCESADOR;1661234;PROCESADOR: INTEL XEON GOLD 6240
26230;PROCESADOR;1661235;PROCESADOR: INTEL CORE I3-8100
26230;PROCESADOR;1661236;PROCESADOR: INTEL CORE I3-8100T
26230;PROCESADOR;1661237;PROCESADOR: INTEL CORE I5-8400
26230;PROCESADOR;1661238;PROCESADOR: INTEL CORE I5-9600
26230;PROCESADOR;1661239;PROCESADOR: INTEL CORE I3-8350K
26230;PROCESADOR;1661240;PROCESADOR: INTEL CORE I5-12500
26230;PROCESADOR;1661241;PROCESADOR: INTEL CORE I5-12400
26230;PROCESADOR;1661242;PROCESADOR: AMD ATHLON SILVER 3050U
26230;PROCESADOR;1661243;PROCESADOR: INTEL CORE I3-10300
26230;PROCESADOR;1661245;PROCESADOR: INTEL ATOM X5-Z8350
26230;PROCESADOR;1661246;PROCESADOR: INTEL i5-10400T
26230;PROCESADOR;1661247;PROCESADOR: INTEL CORE I3-10100T
26230;PROCESADOR;1661248;PROCESADOR: MEDIATEK MT8166
26230;PROCESADOR;1661252;PROCESADOR: INTEL CORE I5-12500H
26230;PROCESADOR;1661254;PROCESADOR: INTEL CORE I5-8600
26230;PROCESADOR;1661255;PROCESADOR: INTEL CORE i9-11900K
26230;PROCESADOR;1661256;PROCESADOR: INTEL CORE i7-11700
26230;PROCESADOR;1661257;PROCESADOR: INTEL CORE i7-11700K
26230;PROCESADOR;1661258;PROCESADOR: INTEL CORE i5-11400F
26230;PROCESADOR;1661259;PROCESADOR: INTEL CELERON J4025
26230;PROCESADOR;1661260;PROCESADOR: INTEL CORE I7-12700T
26230;PROCESADOR;1661263;PROCESADOR: INTEL CORE I5-1240P
26230;PROCESADOR;1661264;PROCESADOR: INTEL CORE I3-10100
26230;PROCESADOR;1661265;PROCESADOR: INTEL CORE I5-10210U
26230;PROCESADOR;1661266;PROCESADOR: INTEL CORE I7-10510U
