ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26212,"RAM",1597796,"RAM: 2 GB DDR3 1600 200 MHz"
26212,"RAM",1597797,"RAM: 8 GB DDR3L 1600 200 MHz"
26212,"RAM",1597798,"RAM: 2 GB DDR3 1333 166 MHz"
26212,"RAM",1597799,"RAM: 32 GB DDR3 1600 200 MHz"
26212,"RAM",1597800,"RAM: 8 GB DDR3 1333 166 MHz"
26212,"RAM",1597801,"RAM: 8 GB DDR4 2133 266 MHz"
26212,"RAM",1597802,"RAM: 8 GB DDR4 2400 300 MHz"
26212,"RAM",1597803,"RAM: 32 GB DDR4 2133 266 MHz"
26212,"RAM",1597804,"RAM: 8 GB DDR3 1660 200 MHz"
26212,"RAM",1597805,"RAM: 4 GB DDR3L 1333 166 MHz"
26212,"RAM",1597806,"RAM: 12 GB DDR4 2133 266 MHz"
26212,"RAM",1597807,"RAM: 8 GB DDR3 1600 200 MHz"
26212,"RAM",1597808,"RAM: 4 GB DDR4 2400 300 MHz"
26212,"RAM",1597809,"RAM: 4 GB DDR3L 1600 200 MHz"
26212,"RAM",1597810,"RAM: 64 GB DDR4 2400 300 MHz"
26212,"RAM",1597811,"RAM: 32 GB DDR3 1866 233 MHz"
26212,"RAM",1597812,"RAM: 16 GB DDR3 1600 200 MHz"
26212,"RAM",1597813,"RAM: 4 GB DDR4 2133 266 MHz"
26212,"RAM",1597814,"RAM: 8 GB DDR3L 1333 166 MHz"
26212,"RAM",1597815,"RAM: 16 GB DDR3 2133 266 MHz"
26212,"RAM",1597816,"RAM: 16 GB DDR3 1866 233 MHz"
26212,"RAM",1597817,"RAM: 16 GB DDR4 2400 300 MHz"
26212,"RAM",1597818,"RAM: 4 GB DDR3 1600 200 MHz"
26212,"RAM",1597819,"RAM: 4 GB DDR3 1333 166 MHz"
26212,"RAM",1597820,"RAM: 16 GB DDR4 2133 266 MHz"
26212,"RAM",1597821,"RAM: 32 GB DDR3 2133 266 MHz"
26212,"RAM",1597822,"RAM: 12 GB DDR3 1600 200 MHz"
26212,"RAM",1597823,"RAM: 128 GB DDR4 2400 300 MHz"
