Categ;TípoProd;CodProd;DescProd;TipoGen;Caract
CE;ALMACENAMIENTO;1597852;ALMACENAMIENTO: 480 GB SSD/2 TB HDD 7200 RPM;ALMACENAMIENTO;480 GB SSD/2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597884;ALMACENAMIENTO: 480 GB SSD/3 TB HDD 7200 RPM;ALMACENAMIENTO;480 GB SSD/3 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597900;ALMACENAMIENTO: 480 GB SSD/4 TB HDD 5400 RPM;ALMACENAMIENTO;480 GB SSD/4 TB HDD 5400 RPM
CE;ALMACENAMIENTO;1597841;ALMACENAMIENTO: 480 GB SSD/4 TB HDD 7200 RPM;ALMACENAMIENTO;480 GB SSD/4 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597842;ALMACENAMIENTO: 500 GB HDD 5400 RPM;ALMACENAMIENTO;500 GB HDD 5400 RPM
CE;ALMACENAMIENTO;1597027;ALMACENAMIENTO: 500 GB HDD 5400 RPM;ALMACENAMIENTO;500 GB HDD 5400 RPM
CE;ALMACENAMIENTO;1597863;ALMACENAMIENTO: 500 GB HDD 5900 RPM;ALMACENAMIENTO;500 GB HDD 5900 RPM
CE;ALMACENAMIENTO;1597854;ALMACENAMIENTO: 500 GB HDD 7200 RPM;ALMACENAMIENTO;500 GB HDD 7200 RPM
CE;ALMACENAMIENTO;1597032;ALMACENAMIENTO: 500 GB HDD 7200 RPM;ALMACENAMIENTO;500 GB HDD 7200 RPM
CE;ALMACENAMIENTO;1597042;ALMACENAMIENTO: 500 GB M.2 NVMe SSD;ALMACENAMIENTO;500 GB M.2 NVMe SSD
CE;ALMACENAMIENTO;1597050;ALMACENAMIENTO: 500 GB M.2 NVMe SSD/1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 NVMe SSD/1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597048;ALMACENAMIENTO: 500 GB M.2 SSD;ALMACENAMIENTO;500 GB M.2 SSD
CE;ALMACENAMIENTO;1597922;ALMACENAMIENTO: 500 GB M.2 SSD;ALMACENAMIENTO;500 GB M.2 SSD
CE;ALMACENAMIENTO;1597907;ALMACENAMIENTO: 500 GB M.2 SSD NVMe;ALMACENAMIENTO;500 GB M.2 SSD NVMe
CE;ALMACENAMIENTO;2129978;ALMACENAMIENTO: 500 GB M.2 SSD NVMe / 1 TB M.2 SSD NVMe;ALMACENAMIENTO;500 GB M.2 SSD NVMe / 1 TB M.2 SSD NVMe
CE;ALMACENAMIENTO;1597906;ALMACENAMIENTO: 500 GB M.2 SSD NVMe/ 1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD NVMe/ 1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597921;ALMACENAMIENTO: 500 GB M.2 SSD NVMe/ 2 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD NVMe/ 2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597909;ALMACENAMIENTO: 500 GB M.2 SSD NVMe/ 4 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD NVMe/ 4 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597930;ALMACENAMIENTO: 500 GB M.2 SSD/ 1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD/ 1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597925;ALMACENAMIENTO: 500 GB M.2 SSD/ 2 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD/ 2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597043;ALMACENAMIENTO: 500 GB M.2 SSD/1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB M.2 SSD/1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597047;ALMACENAMIENTO: 500 GB SSD;ALMACENAMIENTO;500 GB SSD
CE;ALMACENAMIENTO;1597888;ALMACENAMIENTO: 500 GB SSD;ALMACENAMIENTO;500 GB SSD
CE;ALMACENAMIENTO;1597924;ALMACENAMIENTO: 500 GB SSD/ 1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB SSD/ 1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597046;ALMACENAMIENTO: 500 GB SSD/1 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB SSD/1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597862;ALMACENAMIENTO: 500 GB SSD/2 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB SSD/2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597890;ALMACENAMIENTO: 500 GB SSD/4 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB SSD/4 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597891;ALMACENAMIENTO: 500 GB SSD/6 TB HDD 7200 RPM;ALMACENAMIENTO;500 GB SSD/6 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597868;ALMACENAMIENTO: 512 GB SSD;ALMACENAMIENTO;512 GB SSD
CE;ALMACENAMIENTO;1597919;ALMACENAMIENTO: 512 GB SSD/ 512 GB SSD;ALMACENAMIENTO;512 GB SSD/ 512 GB SSD
CE;ALMACENAMIENTO;1597899;ALMACENAMIENTO: 512 GB SSD/1 TB HDD 7200 RPM;ALMACENAMIENTO;512 GB SSD/1 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597904;ALMACENAMIENTO: 512 GB SSD/1 TB SSD;ALMACENAMIENTO;512 GB SSD/1 TB SSD
CE;ALMACENAMIENTO;1597897;ALMACENAMIENTO: 512 GB SSD/2 TB HDD 7200 RPM;ALMACENAMIENTO;512 GB SSD/2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597894;ALMACENAMIENTO: 512 GB SSD/4 TB HDD 5400 RPM;ALMACENAMIENTO;512 GB SSD/4 TB HDD 5400 RPM
CE;ALMACENAMIENTO;1597893;ALMACENAMIENTO: 512 GB SSD/4 TB HDD 7200 RPM;ALMACENAMIENTO;512 GB SSD/4 TB HDD 7200 RPM
CE;RAM;1597825;RAM: 6 GB DDR3 1333 166 MHz;RAM;6 GB DDR3 1333 166 MHz
CE;ALMACENAMIENTO;1597849;ALMACENAMIENTO: 60 GB SSD/1 TB HDD 5400 RPM;ALMACENAMIENTO;60 GB SSD/1 TB HDD 5400 RPM
CE;ALMACENAMIENTO;1597869;ALMACENAMIENTO: 60 GB SSD/500 GB HDD 5400 RPM;ALMACENAMIENTO;60 GB SSD/500 GB HDD 5400 RPM
CE;G. F;1598023;G. F: 60 MESES CARRY-IN;G. F;60 MESES CARRY-IN
CE;G. F;1598022;G. F: 60 MESES ON-SITE;G. F;60 MESES ON-SITE
CE;RAM;1597795;RAM: 64 GB DDR4 2133 266 MHz;RAM;64 GB DDR4 2133 266 MHz
CE;RAM;1597810;RAM: 64 GB DDR4 2400 300 MHz;RAM;64 GB DDR4 2400 300 MHz
CE;RAM;1597792;RAM: 64 GB DDR4 2666 333 MHz;RAM;64 GB DDR4 2666 333 MHz
CE;RAM;1597789;RAM: 64 GB DDR4 3200 400 MHz;RAM;64 GB DDR4 3200 400 MHz
CE;RAM;1742148;RAM: 64 GB DDR5 4000 MHz;RAM;64 GB DDR5 4000 MHz
CE;RAM;1838401;RAM: 64 GB DDR5 4400 MHz;RAM;64 GB DDR5 4400 MHz
CE;RAM;2530282;RAM: 64 GB DDR5 4800 2400 MHz;RAM;64 GB DDR5 4800 2400 MHz
CE;RAM;1597833;RAM: 64 GB DDR5 4800 600 MHz;RAM;64 GB DDR5 4800 600 MHz
CE;RAM;1597834;RAM: 64 GB DDR5 5200 650 MHz;RAM;64 GB DDR5 5200 650 MHz
CE;RAM;2131868;RAM: 64 GB DDR5 5600 700 MHz;RAM;64 GB DDR5 5600 700 MHz
CE;RAM;1597835;RAM: 64 GB DDR5 6400 800 MHz;RAM;64 GB DDR5 6400 800 MHz
CE;ALMACENAMIENTO;1597037;ALMACENAMIENTO: 64 GB FLASH SSD;ALMACENAMIENTO;64 GB FLASH SSD
CE;ALMACENAMIENTO;1597022;ALMACENAMIENTO: 64 GB SSD;ALMACENAMIENTO;64 GB SSD
CE;RAM;1597800;RAM: 8 GB DDR3 1333 166 MHz;RAM;8 GB DDR3 1333 166 MHz
CE;RAM;1597807;RAM: 8 GB DDR3 1600 200 MHz;RAM;8 GB DDR3 1600 200 MHz
CE;RAM;1597009;RAM: 8 GB DDR3 1600 200 MHz;RAM;8 GB DDR3 1600 200 MHz
CE;RAM;1597804;RAM: 8 GB DDR3 1660 200 MHz;RAM;8 GB DDR3 1660 200 MHz
CE;RAM;1597012;RAM: 8 GB DDR3 2133 266 MHz;RAM;8 GB DDR3 2133 266 MHz
CE;RAM;1597019;RAM: 8 GB DDR3L 1066 133 MHz;RAM;8 GB DDR3L 1066 133 MHz
CE;RAM;1597814;RAM: 8 GB DDR3L 1333 166 MHz;RAM;8 GB DDR3L 1333 166 MHz
CE;RAM;1597797;RAM: 8 GB DDR3L 1600 200 MHz;RAM;8 GB DDR3L 1600 200 MHz
CE;RAM;1597005;RAM: 8 GB DDR3L 1600 200 MHz;RAM;8 GB DDR3L 1600 200 MHz
CE;RAM;1597000;RAM: 8 GB DDR4 19200 2400 MHz;RAM;8 GB DDR4 19200 2400 MHz
CE;RAM;1597801;RAM: 8 GB DDR4 2133 266 MHz;RAM;8 GB DDR4 2133 266 MHz
CE;RAM;1597013;RAM: 8 GB DDR4 2133 266 MHz;RAM;8 GB DDR4 2133 266 MHz
CE;RAM;1597802;RAM: 8 GB DDR4 2400 300 MHz;RAM;8 GB DDR4 2400 300 MHz
CE;RAM;1597003;RAM: 8 GB DDR4 2400 300 MHz;RAM;8 GB DDR4 2400 300 MHz
CE;RAM;1596997;RAM: 8 GB DDR4 2400 MHz;RAM;8 GB DDR4 2400 MHz
CE;RAM;1597827;RAM: 8 GB DDR4 2666 333 MHZ;RAM;8 GB DDR4 2666 333 MHZ
CE;RAM;1596994;RAM: 8 GB DDR4 2666 MHz;RAM;8 GB DDR4 2666 MHz
CE;RAM;1597787;RAM: 8 GB DDR4 2933 366 MHZ;RAM;8 GB DDR4 2933 366 MHZ
CE;RAM;1997704;RAM: 8 GB DDR4 3200 1600 MHz;RAM;8 GB DDR4 3200 1600 MHz
CE;RAM;1597785;RAM: 8 GB DDR4 3200 400 MHz;RAM;8 GB DDR4 3200 400 MHz
CE;RAM;2769449;RAM: 8 GB DDR4 3200 MHz;RAM;8 GB DDR4 3200 MHz
CE;RAM;1838403;RAM: 8 GB DDR4 4400 MHz;RAM;8 GB DDR4 4400 MHz
CE;RAM;1597781;RAM: 8 GB DDR5 4400 MHz;RAM;8 GB DDR5 4400 MHz
CE;RAM;1997692;RAM: 8 GB DDR5 4800 2400 MHz;RAM;8 GB DDR5 4800 2400 MHz
CE;RAM;1597779;RAM: 8 GB DDR5 4800 300 MHz;RAM;8 GB DDR5 4800 300 MHz
CE;RAM;1597774;RAM: 8 GB DDR5 4800 600 MHz;RAM;8 GB DDR5 4800 600 MHz
CE;RAM;2774505;RAM: 8 GB DDR5 5200 650 MHz;RAM;8 GB DDR5 5200 650 MHz
CE;RAM;2888909;RAM: 8 GB DDR5 5200 MHz;RAM;8 GB DDR5 5200 MHz
CE;RAM;2131863;RAM: 8 GB DDR5 5600 700 MHz;RAM;8 GB DDR5 5600 700 MHz
CE;RAM;2888905;RAM: 8 GB DDR5 5600 MHz;RAM;8 GB DDR5 5600 MHz
CE;ALMACENAMIENTO;1597038;ALMACENAMIENTO: 8 GB FLASH SSD;ALMACENAMIENTO;8 GB FLASH SSD
CE;ALMACENAMIENTO;1597029;ALMACENAMIENTO: 8 GB SSD;ALMACENAMIENTO;8 GB SSD
CE;ALMACENAMIENTO;1597025;ALMACENAMIENTO: 8 GB SSD/500 GB HDD 5400 RPM;ALMACENAMIENTO;8 GB SSD/500 GB HDD 5400 RPM
CE;ALMACENAMIENTO;1597837;ALMACENAMIENTO: 8 GB-1 TB SSHD 5400 RPM;ALMACENAMIENTO;8 GB-1 TB SSHD 5400 RPM
CE;ALMACENAMIENTO;1597033;ALMACENAMIENTO: 8 GB-1 TB SSHD 5400 RPM;ALMACENAMIENTO;8 GB-1 TB SSHD 5400 RPM
CE;ALMACENAMIENTO;1597866;ALMACENAMIENTO: 8 GB-500 GB SSHD 5400 RPM;ALMACENAMIENTO;8 GB-500 GB SSHD 5400 RPM
CE;ALMACENAMIENTO;1597035;ALMACENAMIENTO: 8 GB-500 GB SSHD 5400 RPM;ALMACENAMIENTO;8 GB-500 GB SSHD 5400 RPM
CE;ALMACENAMIENTO;1597912;ALMACENAMIENTO: 8 TB SATA 6 GB/S 7200 RPM;ALMACENAMIENTO;8 TB SATA 6 GB/S 7200 RPM
CE;ALMACENAMIENTO;1597913;ALMACENAMIENTO: 8 TB SATA III, 6 GB/S 7200 RPM;ALMACENAMIENTO;8 TB SATA III, 6 GB/S 7200 RPM
CE;ALMACENAMIENTO;1597914;"ALMACENAMIENTO: 8 TB SATA III, 6 GB/S 7200 RPM / SSD 500 GB SATA 6 GB/S 2.5""";ALMACENAMIENTO;"8 TB SATA III, 6 GB/S 7200 RPM / SSD 500 GB SATA 6 GB/S 2.5"""
CE;RAM;2813944;RAM: 96 GB DDR5 4800 MHz;RAM;96 GB DDR5 4800 MHz
CE;ALMACENAMIENTO;1597918;ALMACENAMIENTO: 960 GB M.2 SSD NVMe;ALMACENAMIENTO;960 GB M.2 SSD NVMe
CE;ALMACENAMIENTO;1597929;ALMACENAMIENTO: 960 GB M.2 SSD NVMe/ 1.92 TB M.2 SSD NVMe;ALMACENAMIENTO;960 GB M.2 SSD NVMe/ 1.92 TB M.2 SSD NVMe
CE;ALMACENAMIENTO;1597939;ALMACENAMIENTO: 960 GB M.2 SSD NVMe/ 2 TB HDD 5400 RPM;ALMACENAMIENTO;960 GB M.2 SSD NVMe/ 2 TB HDD 5400 RPM
CE;ALMACENAMIENTO;1597856;ALMACENAMIENTO: 960 GB SSD;ALMACENAMIENTO;960 GB SSD
CE;ALMACENAMIENTO;1597911;ALMACENAMIENTO: 960 GB SSD/2 TB HDD 7200 RPM;ALMACENAMIENTO;960 GB SSD/2 TB HDD 7200 RPM
CE;ALMACENAMIENTO;1597910;ALMACENAMIENTO: 960 GB SSD/4 TB HDD 7200 RPM;ALMACENAMIENTO;960 GB SSD/4 TB HDD 7200 RPM
CE;PROCESADOR;1597702;PROCESADOR: AMD A10 PRO-7850B;PROCESADOR;AMD A10 PRO-7850B
CE;PROCESADOR;1596941;PROCESADOR: AMD A10 PRO-8700B;PROCESADOR;AMD A10 PRO-8700B
CE;PROCESADOR;1597741;PROCESADOR: AMD A10 PRO-9700;PROCESADOR;AMD A10 PRO-9700
CE;PROCESADOR;1597720;PROCESADOR: AMD A10-5800B;PROCESADOR;AMD A10-5800B
CE;PROCESADOR;1597699;PROCESADOR: AMD A10-7800B;PROCESADOR;AMD A10-7800B
CE;PROCESADOR;1597553;PROCESADOR: AMD A10-7860K;PROCESADOR;AMD A10-7860K
CE;PROCESADOR;1596970;PROCESADOR: AMD A12 PRO-8800B;PROCESADOR;AMD A12 PRO-8800B
CE;PROCESADOR;1597740;PROCESADOR: AMD A12 PRO-9800;PROCESADOR;AMD A12 PRO-9800
CE;PROCESADOR;1597493;PROCESADOR: AMD A4 PRO-7300B;PROCESADOR;AMD A4 PRO-7300B
CE;PROCESADOR;1596975;PROCESADOR: AMD A4 PRO-7350B;PROCESADOR;AMD A4 PRO-7350B
CE;PROCESADOR;1597546;PROCESADOR: AMD A4 PRO-8350B;PROCESADOR;AMD A4 PRO-8350B
CE;PROCESADOR;1597498;PROCESADOR: AMD A4-6300;PROCESADOR;AMD A4-6300
CE;PROCESADOR;1597499;PROCESADOR: AMD A4-6300B;PROCESADOR;AMD A4-6300B
CE;PROCESADOR;1597490;PROCESADOR: AMD A4-7300;PROCESADOR;AMD A4-7300
CE;PROCESADOR;1596991;PROCESADOR: AMD A4-9120C;PROCESADOR;AMD A4-9120C
CE;PROCESADOR;1596933;PROCESADOR: AMD A4-9120e;PROCESADOR;AMD A4-9120e
CE;PROCESADOR;1596952;PROCESADOR: AMD A6 PRO-8500B;PROCESADOR;AMD A6 PRO-8500B
CE;PROCESADOR;1597447;PROCESADOR: AMD A6 PRO-9500;PROCESADOR;AMD A6 PRO-9500
CE;PROCESADOR;1597512;PROCESADOR: AMD A6-5400K;PROCESADOR;AMD A6-5400K
CE;PROCESADOR;1597503;PROCESADOR: AMD A6-7400B;PROCESADOR;AMD A6-7400B
CE;PROCESADOR;1597734;PROCESADOR: AMD A6-7400K;PROCESADOR;AMD A6-7400K
CE;PROCESADOR;1597735;PROCESADOR: AMD A8 PRO-7600B;PROCESADOR;AMD A8 PRO-7600B
CE;PROCESADOR;1596968;PROCESADOR: AMD A8 PRO-8600B;PROCESADOR;AMD A8 PRO-8600B
CE;PROCESADOR;1597694;PROCESADOR: AMD A8 PRO-8650B;PROCESADOR;AMD A8 PRO-8650B
CE;PROCESADOR;1597491;PROCESADOR: AMD A8-6410;PROCESADOR;AMD A8-6410
CE;PROCESADOR;1597500;PROCESADOR: AMD A8-6500B;PROCESADOR;AMD A8-6500B
CE;PROCESADOR;1597481;PROCESADOR: AMD A8-6600K;PROCESADOR;AMD A8-6600K
CE;PROCESADOR;1597722;PROCESADOR: AMD A8-7600;PROCESADOR;AMD A8-7600
CE;PROCESADOR;1597560;PROCESADOR: AMD A8-7650K;PROCESADOR;AMD A8-7650K
CE;PROCESADOR;1597472;PROCESADOR: AMD A8-9600;PROCESADOR;AMD A8-9600
CE;PROCESADOR;1597484;PROCESADOR: AMD ATHLON 5150;PROCESADOR;AMD ATHLON 5150
CE;PROCESADOR;1597706;PROCESADOR: AMD ATHLON 5350;PROCESADOR;AMD ATHLON 5350
CE;PROCESADOR;1597759;PROCESADOR: AMD ATHLON PRO 300GE;PROCESADOR;AMD ATHLON PRO 300GE
CE;PROCESADOR;1597507;PROCESADOR: AMD ATHLON X4 860K;PROCESADOR;AMD ATHLON X4 860K
CE;PROCESADOR;1597704;PROCESADOR: AMD E1-2100;PROCESADOR;AMD E1-2100
CE;PROCESADOR;1597504;PROCESADOR: AMD E1-2500;PROCESADOR;AMD E1-2500
CE;PROCESADOR;1597545;PROCESADOR: AMD E1-6050;PROCESADOR;AMD E1-6050
CE;PROCESADOR;1597444;PROCESADOR: AMD E2-9000e;PROCESADOR;AMD E2-9000e
CE;PROCESADOR;1597562;PROCESADOR: AMD FX-6300;PROCESADOR;AMD FX-6300
CE;PROCESADOR;1597690;PROCESADOR: AMD FX-6350;PROCESADOR;AMD FX-6350
CE;PROCESADOR;1597501;PROCESADOR: AMD FX-8320;PROCESADOR;AMD FX-8320
CE;PROCESADOR;1597731;PROCESADOR: AMD FX-8350;PROCESADOR;AMD FX-8350
CE;PROCESADOR;1596951;PROCESADOR: AMD GX-209JA;PROCESADOR;AMD GX-209JA
CE;PROCESADOR;1596948;PROCESADOR: AMD GX-212JC;PROCESADOR;AMD GX-212JC
CE;PROCESADOR;1596973;PROCESADOR: AMD GX-415GA;PROCESADOR;AMD GX-415GA
CE;PROCESADOR;1596974;PROCESADOR: AMD GX-420CA;PROCESADOR;AMD GX-420CA
CE;PROCESADOR;1597602;PROCESADOR: AMD RYZEN 3 2200G;PROCESADOR;AMD RYZEN 3 2200G
CE;PROCESADOR;1597579;PROCESADOR: AMD RYZEN 3 3200G;PROCESADOR;AMD RYZEN 3 3200G
CE;PROCESADOR;1597599;PROCESADOR: AMD RYZEN 3 4300GE;PROCESADOR;AMD RYZEN 3 4300GE
CE;PROCESADOR;1748816;PROCESADOR: AMD RYZEN 3 5300G;PROCESADOR;AMD RYZEN 3 5300G
CE;PROCESADOR;1597430;PROCESADOR: AMD RYZEN 3 5300GE;PROCESADOR;AMD RYZEN 3 5300GE
CE;PROCESADOR;1597600;PROCESADOR: AMD RYZEN 3 5300U;PROCESADOR;AMD RYZEN 3 5300U
CE;PROCESADOR;2774492;PROCESADOR: AMD RYZEN 3 8300G;PROCESADOR;AMD RYZEN 3 8300G
CE;PROCESADOR;1597629;PROCESADOR: AMD RYZEN 3 PRO 2200G;PROCESADOR;AMD RYZEN 3 PRO 2200G
CE;PROCESADOR;1597758;PROCESADOR: AMD RYZEN 3 PRO 3200;PROCESADOR;AMD RYZEN 3 PRO 3200
CE;PROCESADOR;1597748;PROCESADOR: AMD RYZEN 3 PRO 3200G;PROCESADOR;AMD RYZEN 3 PRO 3200G
CE;PROCESADOR;1597755;PROCESADOR: AMD RYZEN 3 PRO 3200GE;PROCESADOR;AMD RYZEN 3 PRO 3200GE
CE;PROCESADOR;1597635;PROCESADOR: AMD RYZEN 3 PRO 3300U;PROCESADOR;AMD RYZEN 3 PRO 3300U
CE;PROCESADOR;1597431;PROCESADOR: AMD RYZEN 3 PRO 4350G;PROCESADOR;AMD RYZEN 3 PRO 4350G
CE;PROCESADOR;1597532;PROCESADOR: AMD RYZEN 3 PRO 4350GE;PROCESADOR;AMD RYZEN 3 PRO 4350GE
CE;PROCESADOR;2627766;PROCESADOR: AMD RYZEN 3 PRO 8300G;PROCESADOR;AMD RYZEN 3 PRO 8300G
CE;PROCESADOR;2627767;PROCESADOR: AMD RYZEN 3 PRO 8300GE;PROCESADOR;AMD RYZEN 3 PRO 8300GE
CE;PROCESADOR;1597603;PROCESADOR: AMD RYZEN 5 2400G;PROCESADOR;AMD RYZEN 5 2400G
CE;PROCESADOR;1597576;PROCESADOR: AMD RYZEN 5 3400G;PROCESADOR;AMD RYZEN 5 3400G
CE;PROCESADOR;1597646;PROCESADOR: AMD RYZEN 5 3600;PROCESADOR;AMD RYZEN 5 3600
CE;PROCESADOR;1597577;PROCESADOR: AMD RYZEN 5 3600X;PROCESADOR;AMD RYZEN 5 3600X
CE;PROCESADOR;1597761;PROCESADOR: AMD RYZEN 5 4600GE;PROCESADOR;AMD RYZEN 5 4600GE
CE;PROCESADOR;1597441;PROCESADOR: AMD RYZEN 5 5600G;PROCESADOR;AMD RYZEN 5 5600G
CE;PROCESADOR;1597669;PROCESADOR: AMD RYZEN 5 5600GE;PROCESADOR;AMD RYZEN 5 5600GE
CE;PROCESADOR;1597438;PROCESADOR: AMD RYZEN 5 5600X;PROCESADOR;AMD RYZEN 5 5600X
CE;PROCESADOR;2774494;PROCESADOR: AMD RYZEN 5 8500G;PROCESADOR;AMD RYZEN 5 8500G
CE;PROCESADOR;2774496;PROCESADOR: AMD RYZEN 5 8600G;PROCESADOR;AMD RYZEN 5 8600G
CE;PROCESADOR;1597628;PROCESADOR: AMD RYZEN 5 PRO 2400G;PROCESADOR;AMD RYZEN 5 PRO 2400G
CE;PROCESADOR;1597627;PROCESADOR: AMD RYZEN 5 PRO 2600;PROCESADOR;AMD RYZEN 5 PRO 2600
CE;PROCESADOR;1597655;PROCESADOR: AMD RYZEN 5 PRO 3400;PROCESADOR;AMD RYZEN 5 PRO 3400
CE;PROCESADOR;1597756;PROCESADOR: AMD RYZEN 5 PRO 3400G;PROCESADOR;AMD RYZEN 5 PRO 3400G
CE;PROCESADOR;1597747;PROCESADOR: AMD RYZEN 5 PRO 3400GE;PROCESADOR;AMD RYZEN 5 PRO 3400GE
CE;PROCESADOR;1597637;PROCESADOR: AMD RYZEN 5 PRO 3500U;PROCESADOR;AMD RYZEN 5 PRO 3500U
CE;PROCESADOR;1597754;PROCESADOR: AMD RYZEN 5 PRO 3600;PROCESADOR;AMD RYZEN 5 PRO 3600
CE;PROCESADOR;1597437;PROCESADOR: AMD RYZEN 5 PRO 4650G;PROCESADOR;AMD RYZEN 5 PRO 4650G
CE;PROCESADOR;1597595;PROCESADOR: AMD RYZEN 5 PRO 4650GE;PROCESADOR;AMD RYZEN 5 PRO 4650GE
CE;PROCESADOR;1748823;PROCESADOR: AMD RYZEN 5 PRO 5650G;PROCESADOR;AMD RYZEN 5 PRO 5650G
CE;PROCESADOR;2441848;PROCESADOR: AMD RYZEN 5 PRO 5650GE;PROCESADOR;AMD RYZEN 5 PRO 5650GE
CE;PROCESADOR;2627764;PROCESADOR: AMD RYZEN 5 PRO 8500G;PROCESADOR;AMD RYZEN 5 PRO 8500G
CE;PROCESADOR;2627765;PROCESADOR: AMD RYZEN 5 PRO 8500GE;PROCESADOR;AMD RYZEN 5 PRO 8500GE
CE;PROCESADOR;2627762;PROCESADOR: AMD RYZEN 5 PRO 8600G;PROCESADOR;AMD RYZEN 5 PRO 8600G
CE;PROCESADOR;2627763;PROCESADOR: AMD RYZEN 5 PRO 8600GE;PROCESADOR;AMD RYZEN 5 PRO 8600GE
CE;PROCESADOR;1597477;PROCESADOR: AMD RYZEN 5-1400;PROCESADOR;AMD RYZEN 5-1400
CE;PROCESADOR;1597476;PROCESADOR: AMD RYZEN 7 1700;PROCESADOR;AMD RYZEN 7 1700
CE;PROCESADOR;1597606;PROCESADOR: AMD RYZEN 7 2700;PROCESADOR;AMD RYZEN 7 2700
CE;PROCESADOR;1597604;PROCESADOR: AMD RYZEN 7 2700G;PROCESADOR;AMD RYZEN 7 2700G
CE;PROCESADOR;1597575;PROCESADOR: AMD RYZEN 7 3700X;PROCESADOR;AMD RYZEN 7 3700X
CE;PROCESADOR;1597750;PROCESADOR: AMD RYZEN 7 3800X;PROCESADOR;AMD RYZEN 7 3800X
CE;PROCESADOR;1597440;PROCESADOR: AMD RYZEN 7 5700G;PROCESADOR;AMD RYZEN 7 5700G
CE;PROCESADOR;1597670;PROCESADOR: AMD RYZEN 7 5700GE;PROCESADOR;AMD RYZEN 7 5700GE
CE;PROCESADOR;1597442;PROCESADOR: AMD RYZEN 7 5700X;PROCESADOR;AMD RYZEN 7 5700X
CE;PROCESADOR;1597436;PROCESADOR: AMD RYZEN 7 5800X;PROCESADOR;AMD RYZEN 7 5800X
CE;PROCESADOR;2774498;PROCESADOR: AMD RYZEN 7 8700G;PROCESADOR;AMD RYZEN 7 8700G
CE;PROCESADOR;1597632;PROCESADOR: AMD RYZEN 7 PRO 2700;PROCESADOR;AMD RYZEN 7 PRO 2700
CE;PROCESADOR;1597589;PROCESADOR: AMD RYZEN 7 PRO 2700G;PROCESADOR;AMD RYZEN 7 PRO 2700G
CE;PROCESADOR;1597586;PROCESADOR: AMD RYZEN 7 PRO 2700X;PROCESADOR;AMD RYZEN 7 PRO 2700X
CE;PROCESADOR;1597753;PROCESADOR: AMD RYZEN 7 PRO 3700;PROCESADOR;AMD RYZEN 7 PRO 3700
CE;PROCESADOR;1597746;PROCESADOR: AMD RYZEN 7 PRO 3900;PROCESADOR;AMD RYZEN 7 PRO 3900
CE;PROCESADOR;1597435;PROCESADOR: AMD RYZEN 7 PRO 4750G;PROCESADOR;AMD RYZEN 7 PRO 4750G
CE;PROCESADOR;1597596;PROCESADOR: AMD RYZEN 7 PRO 4750GE;PROCESADOR;AMD RYZEN 7 PRO 4750GE
CE;PROCESADOR;1597446;PROCESADOR: AMD RYZEN 7 PRO 5750G;PROCESADOR;AMD RYZEN 7 PRO 5750G
CE;PROCESADOR;1597445;PROCESADOR: AMD RYZEN 7 PRO 5750GE;PROCESADOR;AMD RYZEN 7 PRO 5750GE
CE;PROCESADOR;2627758;PROCESADOR: AMD RYZEN 7 PRO 8700G;PROCESADOR;AMD RYZEN 7 PRO 8700G
CE;PROCESADOR;2627759;PROCESADOR: AMD RYZEN 7 PRO 8700GE;PROCESADOR;AMD RYZEN 7 PRO 8700GE
CE;PROCESADOR;1597578;PROCESADOR: AMD RYZEN 9 3900X;PROCESADOR;AMD RYZEN 9 3900X
CE;PROCESADOR;1597443;PROCESADOR: AMD RYZEN 9 5900X;PROCESADOR;AMD RYZEN 9 5900X
