"Categ";"CodCaract";"Caract";"CodValCaract";"ValCaract"
"MEMORIA FLASH USB";26440;"MARCA";2501127;"MARCA: QOSOFT"
"MEMORIA FLASH USB";26440;"MARCA";1973318;"MARCA: KINGSTON"
"MEMORIA FLASH USB";26442;"UNIDAD_DE_DESPACHO";1698756;"U. DESPACHO: UNIDAD"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698757;"CAPACIDAD: 32 GB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698758;"CAPACIDAD: 64 GB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698759;"CAPACIDAD: 128 GB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698760;"CAPACIDAD: 1 TB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698761;"CAPACIDAD: 16 GB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698762;"CAPACIDAD: 256 GB"
"MEMORIA FLASH USB";26443;"CAPACIDAD";1698763;"CAPACIDAD: 512 GB"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698764;"INTERFAZ: USB 5.0"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698765;"INTERFAZ: USB 2.0"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698766;"INTERFAZ: USB 3.0"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698767;"INTERFAZ: USB 3.1"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698768;"INTERFAZ: USB 3.2"
"MEMORIA FLASH USB";26444;"INTERFAZ_CON_EL_ORDENADOR";1698769;"INTERFAZ: USB 4.0"
"MEMORIA FLASH USB";26445;"TIPO_DE_CONEXION";1698770;"CONEXION: TIPO A"
"MEMORIA FLASH USB";26445;"TIPO_DE_CONEXION";1698771;"CONEXION: TIPO C"
"MEMORIA FLASH USB";26445;"TIPO_DE_CONEXION";1780261;"CONEXION: ULTRA DUAL - TIPO A Y MICRO USB"
"MEMORIA FLASH USB";26446;"MATERIAL_DE_CARCASA";1698772;"CARCASA DE PLASTICO"
"MEMORIA FLASH USB";26446;"MATERIAL_DE_CARCASA";1698773;"CARCASA DE METAL"
"MEMORIA FLASH USB";26905;"SOPORTE_DE_ENCRIPTACION";1717783;"ENCRIPTACION: NO"
"MEMORIA FLASH USB";26905;"SOPORTE_DE_ENCRIPTACION";1717782;"ENCRIPTACION: SI"
"MEMORIA FLASH USB";26906;"VELOCIDAD_DE_ESCRITURA";1717785;"VELOCIDAD ESCRITURA: HASTA 60 MB/s"
"MEMORIA FLASH USB";26906;"VELOCIDAD_DE_ESCRITURA";1717790;"VELOCIDAD ESCRITURA: DE 130 MB/s A 240 MB/s"
"MEMORIA FLASH USB";26906;"VELOCIDAD_DE_ESCRITURA";1717794;"VELOCIDAD ESCRITURA: DE 250 MB/s A 500 MB/s"
"MEMORIA FLASH USB";26906;"VELOCIDAD_DE_ESCRITURA";1717789;"VELOCIDAD ESCRITURA: DE 70 MB/s A 120 MB/s"
"MEMORIA FLASH USB";26906;"VELOCIDAD_DE_ESCRITURA";1717795;"VELOCIDAD ESCRITURA: DE 600 MB/s A 1000 MB/s"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1717814;"VELOCIDAD DE LECTURA: HASTA 290 MB/s"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1717816;"VELOCIDAD DE LECTURA: DE 300 MB/s A 1000 MB/s"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1717820;"VELOCIDAD DE LECTURA: DE 1 GBPS A 3.2 GBPS"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1717821;"VELOCIDAD DE LECTURA: DE 3.3 GBPS A 5 GBPS"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1717823;"VELOCIDAD DE LECTURA: DE 7 GBPS A 10 GBPS"
"MEMORIA FLASH USB";26907;"VELOCIDAD_DE_LECTURA";1780255;"VELOCIDAD DE LECTURA: HASTA 150 MB/s"
"MEMORIA FLASH USB";26908;"LARGO";1720199;"LARGO: 55 MM"
"MEMORIA FLASH USB";26908;"LARGO";1720200;"LARGO: 54.6 MM"
"MEMORIA FLASH USB";26908;"LARGO";1720201;"LARGO: 63 MM"
"MEMORIA FLASH USB";26908;"LARGO";1717826;"LARGO: 40 MM+/- 20%"
"MEMORIA FLASH USB";26908;"LARGO";1717827;"LARGO: 25 MM +/- 20%"
"MEMORIA FLASH USB";26908;"LARGO";1720197;"LARGO: 60 MM"
"MEMORIA FLASH USB";26908;"LARGO";1720202;"LARGO: 73 MM"
"MEMORIA FLASH USB";26908;"LARGO";1717825;"LARGO: 80 MM +/- 20%"
"MEMORIA FLASH USB";26908;"LARGO";1780250;"LARGO: 60.3 MM"
"MEMORIA FLASH USB";26909;"ANCHO";1717828;"ANCHO: 12 MM +/- 20%"
"MEMORIA FLASH USB";26909;"ANCHO";1717829;"ANCHO: 20 MM +/- 20%"
"MEMORIA FLASH USB";26909;"ANCHO";1720206;"ANCHO: 19.5 MM"
"MEMORIA FLASH USB";26909;"ANCHO";1720207;"ANCHO: 19.2 MM"
"MEMORIA FLASH USB";26909;"ANCHO";1720208;"ANCHO: 21.3 MM"
"MEMORIA FLASH USB";26909;"ANCHO";1780252;"ANCHO: 15.8 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1717831;"ESPESOR: 12 MM +/- 20%"
"MEMORIA FLASH USB";26910;"ESPESOR";1717830;"ESPESOR: 8 MM +/- 20%"
"MEMORIA FLASH USB";26910;"ESPESOR";1780253;"ESPESOR: 5.72 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1720213;"ESPESOR: 8.3 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1720214;"ESPESOR: 10 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1720215;"ESPESOR: 8.9 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1720210;"ESPESOR: 9 MM"
"MEMORIA FLASH USB";26910;"ESPESOR";1720211;"ESPESOR: 10.2 MM"
"MEMORIA FLASH USB";26911;"PESO";1717832;"PESO: DE 5 GR A 15 GR"
"MEMORIA FLASH USB";26911;"PESO";1717833;"PESO: DE 15.1 GR A 25 GR"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1720218;"COLOR: AZUL CON BLANCO"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1720220;"COLOR: BLANCO CON GRIS"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1720221;"COLOR: NEGRO CON VERDE"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1720222;"COLOR: PLATA"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1717834;"COLOR: NEGRO"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1717835;"COLOR: PLOMO"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1717837;"COLOR: BLANCO"
"MEMORIA FLASH USB";26912;"COLOR_DE_CARCASA";1720219;"COLOR: AZUL CON NEGRO"
"MEMORIA FLASH USB";26913;"DISEÑO_DE_PRODUCTO";1717838;"DISEÑO: CON TAPA EN CONECTOR"
"MEMORIA FLASH USB";26913;"DISEÑO_DE_PRODUCTO";1717839;"DISEÑO: SIN TAPA EN CONECTOR"
"MEMORIA FLASH USB";26913;"DISEÑO_DE_PRODUCTO";1717840;"DISEÑO: TAPA GIRATORIA"
"MEMORIA FLASH USB";26913;"DISEÑO_DE_PRODUCTO";1717843;"DISEÑO: RETRACTIL"
"MEMORIA FLASH USB";26913;"DISEÑO_DE_PRODUCTO";1717845;"DISEÑO: TIPO COLGADOR"
"MEMORIA FLASH USB";26916;"GARANTIA_DE_FABRICA";1717857;"G.F: 36 MESES CARRY IN"
"MEMORIA FLASH USB";26916;"GARANTIA_DE_FABRICA";1717863;"G.F: 48 MESES CARRY IN"
"MEMORIA FLASH USB";26916;"GARANTIA_DE_FABRICA";1720223;"G.F: 60 MESES CARRY IN"
"MEMORIA FLASH USB";26917;"EMPAQUE_DE_FABRICA";1717867;"EMPAQUE: BLISTER"
"MEMORIA FLASH USB";26917;"EMPAQUE_DE_FABRICA";1720674;"EMPAQUE: OTRO"
"MEMORIA FLASH USB";26917;"EMPAQUE_DE_FABRICA";1720673;"EMPAQUE: CAJA"
"MEMORIA FLASH USB";26914;"SISTEMAS_OPERATIVOS_COMPATIBLES";1717852;"S.O. COMPATIBLE: LINUX"
"MEMORIA FLASH USB";26914;"SISTEMAS_OPERATIVOS_COMPATIBLES";1717851;"S.O. COMPATIBLE: WINDOWS"
"MEMORIA FLASH USB";26914;"SISTEMAS_OPERATIVOS_COMPATIBLES";1717853;"S.O. COMPATIBLE: MAC"
"MEMORIA FLASH USB";26914;"SISTEMAS_OPERATIVOS_COMPATIBLES";1717854;"S.O. COMPATIBLE: ANDROID"
"MEMORIA FLASH USB";26918;"CERTIFICACION";1717868;"CERTIFICACION: ROHS"
"MEMORIA FLASH USB";26918;"CERTIFICACION";1717869;"CERTIFICACION: FCC"
"MEMORIA FLASH USB";26918;"CERTIFICACION";1717871;"CERTIFICACION: CE"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677536;"PANTALLA: LED TACTIL 75.0'' 3840x2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677537;"PANTALLA: LED TACTIL 85.0'' 3840x2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677538;"PANTALLA: LED TACTIL 55.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677539;"PANTALLA: LCD 70.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677540;"PANTALLA: LED TACTIL 65.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677541;"PANTALLA: LCD 65.5"" 1920x1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677542;"PANTALLA: LCD 75.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677543;"PANTALLA: LCD 84.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677544;"PANTALLA: LED 86.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677545;"PANTALLA: LCD TFT 86.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677546;"PANTALLA: LED TACTIL 70.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677547;"PANTALLA: LED TACTIL 86.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677548;"PANTALLA: LED TACTIL 85.6"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677549;"PANTALLA: LCD TACTIL 55.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677550;"PANTALLA: LCD TFT 85.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677551;"PANTALLA: LED TACTIL 90.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677552;"PANTALLA: LCD TFT 75.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677553;"PANTALLA: LED 55.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677554;"PANTALLA: LED 98.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677555;"PANTALLA: LED 75.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677556;"PANTALLA: LED 86.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677557;"PANTALLA: LED 65.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677558;"PANTALLA: LED 70.0"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677559;"PANTALLA: LED TACTIL 49.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677560;"PANTALLA: LED TFT TACTIL 74.5"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677561;"PANTALLA: LED TACTIL 43.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677562;"PANTALLA: LCD TACTIL 86.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677563;"PANTALLA: LCD TACTIL 65.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677564;"PANTALLA: LED TACTIL 32.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677565;"PANTALLA: LCD TFT 65.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677566;"PANTALLA: LCD TACTIL 75.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677567;"PANTALLA: LED 48.9"" 3840X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677568;"PANTALLA: LED TACTIL 98.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677569;"PANTALLA: LCD TACTIL 43.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677570;"PANTALLA: LCD TACTIL 54.64"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677571;"PANTALLA: LED TACTIL 54.6"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677572;"PANTALLA: LED 80.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677573;"PANTALLA: LED 75.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677574;"PANTALLA: LED 70.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677575;"PANTALLA: LED TACTIL 80.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677576;"PANTALLA: LED TACTIL 70.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677577;"PANTALLA: LED 84.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677578;"PANTALLA: LED TACTIL 84.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677579;"PANTALLA: LCD 60.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677580;"PANTALLA: LED TACTIL 75.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677581;"PANTALLA: LED 85.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677582;"PANTALLA: LCD 80.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677583;"PANTALLA: LED TACTIL 55.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677584;"PANTALLA: LED 49.5"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677585;"PANTALLA: LED 65.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677586;"PANTALLA: LED TACTIL 65.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677587;"PANTALLA: LED 82.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677588;"PANTALLA: LCD TACTIL 98.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677589;"PANTALLA: LED 65.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677590;"PANTALLA: LED 75.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677591;"PANTALLA: LED TACTIL 54.64"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677592;"PANTALLA: LCD TACTIL 85.60"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677593;"PANTALLA: LCD IPS TACTIL 75.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";1677594;"PANTALLA: LCD IPS TACTIL 86.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2747012;"PANTALLA: LED TACTIL 105.0"" 5120X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2747510;"PANTALLA: LED TACTIL 15.6"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2747511;"PANTALLA: LED TACTIL 15.0"" 1024X768 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2747513;"PANTALLA: LED TACTIL 21.5"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2747506;"PANTALLA: LCD 49.0"" 1920X1080 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2794745;"PANTALLA: LCD TACTIL 110.0"" 3840X2160 PIXELES"
"PANTALLA INTERACTIVA";26281;"PANTALLA";2625925;"PANTALLA: LCD TACTIL 105.0"" 5120X2160 PIXELES"
"PANTALLA INTERACTIVA";26282;"CONECTIVIDAD_LAN";1677595;"LAN: SI"
"PANTALLA INTERACTIVA";26282;"CONECTIVIDAD_LAN";1677596;"LAN: NO"
"PANTALLA INTERACTIVA";26283;"CONECTIVIDAD_WLAN";1677597;"WLAN: NO"
"PANTALLA INTERACTIVA";26283;"CONECTIVIDAD_WLAN";1677598;"WLAN: SI"
"PANTALLA INTERACTIVA";26284;"CONECTIVIDAD_USB";1677599;"USB: NO"
"PANTALLA INTERACTIVA";26284;"CONECTIVIDAD_USB";1677600;"USB: SI"
"PANTALLA INTERACTIVA";26285;"VIDEO_VGA";1677601;"VGA: NO"
"PANTALLA INTERACTIVA";26285;"VIDEO_VGA";1677602;"VGA: SI"
"PANTALLA INTERACTIVA";26286;"VIDEO_HDMI";1677603;"HDMI: SI"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677604;"G. F: 24 MESES ON-SITE"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677605;"G. F: 24 MESES CARRY-IN"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677606;"G. F: 36 MESES ON-SITE"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677607;"G. F: 36 MESES CARRY-IN"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677608;"G. F: 12 MESES ON-SITE"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677609;"G. F: 12 MESES CARRY-IN"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677610;"G. F: 48 MESES CARRY-IN"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677611;"G. F: 60 MESES CARRY-IN"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677612;"G. F: 60 MESES ON-SITE"
"PANTALLA INTERACTIVA";26287;"GARANTIA_DE_FABRICA";1677613;"G. F: 48 MESES ON-SITE"
"PANTALLA INTERACTIVA";26288;"UNIDAD";1677614;"UNIDAD"
"PANTALLA INTERACTIVA";26289;"MARCA";1754478;"SIKER"
"PANTALLA INTERACTIVA";26289;"MARCA";2489458;"HIKVISION"
"PANTALLA INTERACTIVA";26289;"MARCA";1721331;"ZKT ECO"
"PANTALLA INTERACTIVA";26289;"MARCA";1677615;"Q T-GLICH"
"PANTALLA INTERACTIVA";26289;"MARCA";1677616;"SILVER VOLT"
"PANTALLA INTERACTIVA";26289;"MARCA";1677617;"INFOCUS"
"PANTALLA INTERACTIVA";26289;"MARCA";1677618;"NEW KRAL"
"PANTALLA INTERACTIVA";26289;"MARCA";1677619;"RICOH"
"PANTALLA INTERACTIVA";26289;"MARCA";1677620;"GCS"
"PANTALLA INTERACTIVA";26289;"MARCA";1677621;"TRAUBOARD"
"PANTALLA INTERACTIVA";26289;"MARCA";1677622;"AOC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677623;"CTOUCH"
"PANTALLA INTERACTIVA";26289;"MARCA";1677624;"OPTOMA"
"PANTALLA INTERACTIVA";26289;"MARCA";1677625;"LG"
"PANTALLA INTERACTIVA";26289;"MARCA";1677626;"i3 TECHNOLOGIES"
"PANTALLA INTERACTIVA";26289;"MARCA";1677627;"HANDEEL"
"PANTALLA INTERACTIVA";26289;"MARCA";1677628;"NEXTHEA"
"PANTALLA INTERACTIVA";26289;"MARCA";1677629;"DIFFERENCE INDUSTRIAL"
"PANTALLA INTERACTIVA";26289;"MARCA";1677630;"KENYA"
"PANTALLA INTERACTIVA";26289;"MARCA";1677631;"STARBOARD"
"PANTALLA INTERACTIVA";26289;"MARCA";1677632;"HAIER"
"PANTALLA INTERACTIVA";26289;"MARCA";1677633;"VASTEC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677634;"BENQ"
"PANTALLA INTERACTIVA";26289;"MARCA";1677635;"TRIUMPH BOARD"
"PANTALLA INTERACTIVA";26289;"MARCA";1677636;"INSOMED"
"PANTALLA INTERACTIVA";26289;"MARCA";1677637;"SMART"
"PANTALLA INTERACTIVA";26289;"MARCA";1677638;"SHARP"
"PANTALLA INTERACTIVA";26289;"MARCA";1677639;"PANASONIC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677640;"VIEWSONIC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677641;"SAMSUNG"
"PANTALLA INTERACTIVA";26289;"MARCA";1677642;"PROMETHEAN"
"PANTALLA INTERACTIVA";26289;"MARCA";1677643;"BOXLIGHT MIMIO"
"PANTALLA INTERACTIVA";26289;"MARCA";1677644;"UNIVIEW"
"PANTALLA INTERACTIVA";26289;"MARCA";1677645;"RHINOBOX"
"PANTALLA INTERACTIVA";26289;"MARCA";1677646;"QOMO"
"PANTALLA INTERACTIVA";26289;"MARCA";1677647;"DAHUA"
"PANTALLA INTERACTIVA";26289;"MARCA";1677648;"NEXORUS"
"PANTALLA INTERACTIVA";26289;"MARCA";1677649;"NEC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677650;"HORION"
"PANTALLA INTERACTIVA";26289;"MARCA";1677651;"M4X"
"PANTALLA INTERACTIVA";26289;"MARCA";1677652;"MAXTIC"
"PANTALLA INTERACTIVA";26289;"MARCA";1677653;"HUAWEI"
"PANTALLA INTERACTIVA";26289;"MARCA";2769463;"PROVISUAL"
"PANTALLA INTERACTIVA";26289;"MARCA";2769465;"IQTOUCH"
"PANTALLA INTERACTIVA";26289;"MARCA";2745822;"YEALINK"
"PANTALLA INTERACTIVA";26289;"MARCA";2534490;"TEROS"
"PANTALLA INTERACTIVA";26289;"MARCA";2534491;"ONESCREEN"
"PANTALLA INTERACTIVA";26289;"MARCA";1937433;"ARTEC"
"PANTALLA INTERACTIVA";26289;"MARCA";1937456;"JFA TECHNOLOGY"
"PANTALLA INTERACTIVA";26289;"MARCA";3135906;"BOXLIGHT"
"PANTALLA INTERACTIVA";26289;"MARCA";3135978;"MIMIO"
"PANTALLA INTERACTIVA";26289;"MARCA";1835922;"ALLWIYA"
"PANTALLA INTERACTIVA";26289;"MARCA";2611063;"WORLDLIFE"
"PANTALLA INTERACTIVA";26289;"MARCA";2011129;"BTOUCH"
"PANTALLA INTERACTIVA";26289;"MARCA";1730125;"HAITECH"
"PANTALLA INTERACTIVA";26427;"EMPAQUE_DE_FABRICA";1678992;"EN: CAJA"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678993;"ISO 14001"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678994;"EPA 5.0"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678995;"VCCI - JAPON"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678996;"TCO"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678997;"ISO 9001"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678998;"BSMI - Taiwan Mark"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1678999;"TUV/S S-Mark (Japan)"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679000;"EPEAT"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679001;"UL"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679002;"cCSAus"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679003;"WEEE"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679004;"ENERGY STAR"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679005;"GOST-R Rusia"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679006;"EuP/ErP"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679007;"CE O UE"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679008;"FCC - EE. UU."
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679009;"RoHS"
"PANTALLA INTERACTIVA";26292;"CERTIFICACION";1679010;"IECEE"
"TABLETA";26366;"PROCESADOR";1695311;"PROCESADOR: QUALCOMM SNAPDRAGON 870"
"TABLETA";26366;"PROCESADOR";1695312;"PROCESADOR: SPREADTRUM SC9863A"
"TABLETA";26366;"PROCESADOR";1695313;"PROCESADOR: MEDIATEK MTK8167A"
"TABLETA";26366;"PROCESADOR";1695314;"PROCESADOR: UNISOC T610"
"TABLETA";26366;"PROCESADOR";1695315;"PROCESADOR: QUALCOMM SNAPDRAGON 730G OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695316;"PROCESADOR: MEDIATEK HELIO P22T"
"TABLETA";26366;"PROCESADOR";1695317;"PROCESADOR: HISILICON KIRIN 710A"
"TABLETA";26366;"PROCESADOR";1695318;"PROCESADOR: MEDIATEK MT8768"
"TABLETA";26366;"PROCESADOR";1695319;"PROCESADOR: INTEL CORE I3-8145U"
"TABLETA";26366;"PROCESADOR";1695320;"PROCESADOR: HISILICON KIRIN 820"
"TABLETA";26366;"PROCESADOR";1695321;"PROCESADOR: Allwinner A133 (Quad Core)"
"TABLETA";26366;"PROCESADOR";1695322;"PROCESADOR: Mediatek MT8768T OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695323;"PROCESADOR: Qualcomm | SM7225-4-AB OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695324;"PROCESADOR: Qualcomm | SM8450 OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695325;"PROCESADOR: UNISOC | T618 OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695326;"PROCESADOR: HISILICON KIRIN 990 OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695327;"PROCESADOR: ROCKCHIP RK3566 QUAD CORE"
"TABLETA";26366;"PROCESADOR";1695328;"PROCESADOR: INTEL CORE I3-10100T"
"TABLETA";26366;"PROCESADOR";1695329;"PROCESADOR: QUALCOMM SNAPDRAGON 662 OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695330;"PROCESADOR: QUALCOMM SNAPDRAGON 865 PLUS OCTA CORE"
"TABLETA";26366;"PROCESADOR";1695331;"PROCESADOR: MediaTek MT8166"
