IdCateg,ValCateg,IdCaract,ValCaract,IdValue,ValValue,TextoPDFCom
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708318,UNIDAD DE ALMACENAMIENTO 2: 20TB,20 TB
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708319,UNIDAD DE ALMACENAMIENTO 2: 1.92TB,1.92 TB
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708320,UNIDAD DE ALMACENAMIENTO 2: 3.84TB,3.84 TB
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708321,UNIDAD DE ALMACENAMIENTO 2: 7.68TB,7.68 TB
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708322,"UNIDAD DE ALMACENAMIENTO 2: 15,36 TB","15,36 TB"
12621,ESTACION DE TRABAJO II,50735,CAPACIDAD_NOMINAL_DISCO_2,3708323,UNIDAD DE ALMACENAMIENTO 2: 2X4 TB,2x 4 TB
12621,ESTACION DE TRABAJO II,50736,ESPECIFICACIÓN_O_FACTOR_FORMA_DISCO_2,3708324,NO APLICA,No aplica
12621,ESTACION DE TRABAJO II,50736,ESPECIFICACIÓN_O_FACTOR_FORMA_DISCO_2,3708325,M.2,M.2
12621,ESTACION DE TRABAJO II,50736,ESPECIFICACIÓN_O_FACTOR_FORMA_DISCO_2,3708326,M.2 NVME,M.2 NVMe
12621,ESTACION DE TRABAJO II,50736,ESPECIFICACIÓN_O_FACTOR_FORMA_DISCO_2,3708327,U.2,U.2
12621,ESTACION DE TRABAJO II,50736,ESPECIFICACIÓN_O_FACTOR_FORMA_DISCO_2,3708328,U.3,U.3
12621,ESTACION DE TRABAJO II,50742,ACCESORIO_DE_RED_INALÁMBRICA,3708397,ACCESORIO DE RED INALAMBRICA: SI,Si
12621,ESTACION DE TRABAJO II,50742,ACCESORIO_DE_RED_INALÁMBRICA,3708398,ACCESORIO DE RED INALAMBRICA: NO,No
12621,ESTACION DE TRABAJO II,50747,MOUSE,3708425,MOUSE: SI,Si
12621,ESTACION DE TRABAJO II,50747,MOUSE,3708426,MOUSE: NO,No
12621,ESTACION DE TRABAJO II,50751,TECLADO,3708446,TECLADO: SI,Si
12621,ESTACION DE TRABAJO II,50751,TECLADO,3708447,TECLADO: NO,No
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708492,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS ESPAÑOL DOWNGRADE TO WINDOWS 10 PRO 64 BITS ESPAÑOL,Microsoft Windows 11 Pro 64 bits español Downgrade to Windows 10 Pro 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708493,SISTEMA OPERATIVO: NO INCLUIDO,No incluido
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708494,SISTEMA OPERATIVO: UBUNTU 20.04 LTS FOCAL FOSSA 64 BITS ESPAÑOL,Ubuntu 20.04 LTS Focal Fossa 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708495,SISTEMA OPERATIVO: UBUNTU 21.04 LTS HIRSUTE HIPPO 64 BITS ESPAÑOL,Ubuntu 21.04 LTS Hirsute Hippo 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708496,SISTEMA OPERATIVO: UBUNTU 22.10 KINETIC KUDU 64 BITS ESPAÑOL,Ubuntu 22.10 Kinetic Kudu 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708497,SISTEMA OPERATIVO: UBUNTU 23.10 MANTIC MINOTAUR 64 BITS ESPAÑOL,Ubuntu 23.10 Mantic Minotaur 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708498,SISTEMA OPERATIVO: WINDOWS 10 PRO 64 BITS ESPAÑOL,Microsoft Windows 10 Pro 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708499,SISTEMA OPERATIVO: WINDOWS 11 HOME 64 BITS ESPAÑOL,Microsoft Windows 11 Home 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708500,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS ESPAÑOL,Microsoft Windows 11 Pro 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708501,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS HIGH END EN ESPAÑOL,Microsoft Windows 11 Pro 64 bits High end en español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708502,SISTEMA OPERATIVO: WINDOWS 11 PRO DE 64 BITS PARA WORKSTATION EN ESPAÑOL,Microsoft Windows 11 Pro de 64 bits para Workstation EN español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708503,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS ESPAÑOL,Microsoft Windows 11 Pro 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708504,SISTEMA OPERATIVO: UBUNTU 20.04 LTS FOCAL FOSSA 64 BITS ESPAÑOL,Ubuntu 20.04 LTS Focal Fossa 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708505,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS ESPAÑOL,Microsoft Windows 11 Pro 64 bits español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708506,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS HIGH END EN ESPAÑOL,Microsoft Windows 11 Pro 64 bits High end en español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708507,SISTEMA OPERATIVO: FREEDOS 3.0 ESPAÑOL,FreeDos 3.0 español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708508,SISTEMA OPERATIVO: WINDOWS 11 PRO 64 BITS HIGH END EN ESPAÑOL,Microsoft Windows 11 Pro 64 bits High end en español
12621,ESTACION DE TRABAJO II,50758,DENOMINACIÓN_SISTEMA_OPERATIVO,3708509,SISTEMA OPERATIVO: WINDOWS 11 PRO DE 64 BITS PARA WORKSTATION EN ESPAÑOL,Microsoft Windows 11 Pro de 64 bits para Workstation EN español
12621,ESTACION DE TRABAJO II,50759,DENOMINACIÓN_HERRAMIENTA_OFIMÁTICA,3708510,SUITE OFIMATICA: MICROSOFT OFFICE HOME & BUSINESS 2021,Microsoft Office Home & Business 2021 (pre-instalado) en español
12621,ESTACION DE TRABAJO II,50759,DENOMINACIÓN_HERRAMIENTA_OFIMÁTICA,3708511,SUITE OFIMATICA: MICROSOFT OFFICE PROFESSIONAL 2021,Microsoft Office Professional 2021 (pre-instalado) en español
12621,ESTACION DE TRABAJO II,50759,DENOMINACIÓN_HERRAMIENTA_OFIMÁTICA,3708512,SUITE OFIMATICA: LIBREOFFICE 7.6.7,LibreOffice 7.6.7
12621,ESTACION DE TRABAJO II,50759,DENOMINACIÓN_HERRAMIENTA_OFIMÁTICA,3708513,SUITE OFIMATICA: LIBREOFFICE 7.1,LibreOffice 7.1
12621,ESTACION DE TRABAJO II,50656,DENOMINACIÓN_DEL_BIEN,3707392,ESTACIÓN DE TRABAJO (WORKSTATION),Estación de Trabajo (WORKSTATION)
12621,ESTACION DE TRABAJO II,50657,MARCA,3707393,MARCA: ADVANCE,MARCA: ADVANCE
12621,ESTACION DE TRABAJO II,50657,MARCA,3707394,MARCA: ALLWIYA,MARCA: ALLWIYA
12621,ESTACION DE TRABAJO II,50657,MARCA,3707395,MARCA: ARTEC,MARCA: ARTEC
12621,ESTACION DE TRABAJO II,50657,MARCA,3707396,MARCA: ASUS,MARCA: ASUS
12621,ESTACION DE TRABAJO II,50657,MARCA,3707397,MARCA: CIBER,MARCA: CIBER
12621,ESTACION DE TRABAJO II,50657,MARCA,3707398,MARCA: DELL,MARCA: DELL
12621,ESTACION DE TRABAJO II,50657,MARCA,3707399,MARCA: E EBSAN LÍNEA BIENES Y SERVICIOS DE ALTÍSIMO NIVEL PROFESIONAL,MARCA: E EBSAN LÍNEA BIENES Y SERVICIOS DE ALTÍSIMO NIVEL PROFESIONAL
12621,ESTACION DE TRABAJO II,50657,MARCA,3707400,MARCA: EXIN,MARCA: EXIN
12621,ESTACION DE TRABAJO II,50657,MARCA,3707401,MARCA: GROWTH HACK,MARCA: GROWTH HACK
12621,ESTACION DE TRABAJO II,50657,MARCA,3707402,MARCA: HAO TECH,MARCA: HAO TECH
12621,ESTACION DE TRABAJO II,50657,MARCA,3707403,MARCA: HP,MARCA: HP
12621,ESTACION DE TRABAJO II,50657,MARCA,3707404,MARCA: INVESTMENT & BUSINESS SMART SBI,MARCA: INVESTMENT & BUSINESS SMART SBI
12621,ESTACION DE TRABAJO II,50657,MARCA,3707405,MARCA: KENYA,MARCA: KENYA
12621,ESTACION DE TRABAJO II,50657,MARCA,3707406,MARCA: LENOVO,MARCA: LENOVO
12621,ESTACION DE TRABAJO II,50657,MARCA,3707407,MARCA: M4X,MARCA: M4X
12621,ESTACION DE TRABAJO II,50657,MARCA,3707408,MARCA: MADI-TEK,MARCA: MADI-TEK
12621,ESTACION DE TRABAJO II,50657,MARCA,3707409,MARCA: QUAMTU,MARCA: QUAMTU
12621,ESTACION DE TRABAJO II,50657,MARCA,3707410,MARCA: QUI-TECH,MARCA: QUI-TECH
12621,ESTACION DE TRABAJO II,50657,MARCA,3707411,MARCA: SILVER VOLT,MARCA: SILVER VOLT
12621,ESTACION DE TRABAJO II,50657,MARCA,3707412,MARCA: TEXCOPER,MARCA: TEXCOPER
12621,ESTACION DE TRABAJO II,50657,MARCA,3707413,MARCA: VASTEC,MARCA: VASTEC
12621,ESTACION DE TRABAJO II,50657,MARCA,3707414,MARCA: HIPPOBOX,MARCA: HIPPOBOX
12621,ESTACION DE TRABAJO II,50658,PAÍS_DE_FABRICACIÓN_O_PAÍS_DE_INTEGRACIÓN,3707415,CHINA,CHINA
12621,ESTACION DE TRABAJO II,50658,PAÍS_DE_FABRICACIÓN_O_PAÍS_DE_INTEGRACIÓN,3707416,MEXICO,MEXICO
12621,ESTACION DE TRABAJO II,50658,PAÍS_DE_FABRICACIÓN_O_PAÍS_DE_INTEGRACIÓN,3707417,ESTADOS UNIDOS,ESTADOS UNIDOS
12621,ESTACION DE TRABAJO II,50658,PAÍS_DE_FABRICACIÓN_O_PAÍS_DE_INTEGRACIÓN,3707418,PERU,PERU
12621,ESTACION DE TRABAJO II,50659,UNIDAD_DE_DESPACHO,3707419,UNIDAD,Unidad
12621,ESTACION DE TRABAJO II,50660,VOLTAJE_DE_FUNCIONAMIENTO:,3707420,220 VAC ± 7%,220 VAC ± 7%
12621,ESTACION DE TRABAJO II,50661,FRECUENCIA_DE_FUNCIONAMIENTO,3707421,60 Hz,60 Hz
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707422,260 W,260 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707423,450 W,450 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707424,550 W,550 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707425,700 W,700 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707426,500 W,500 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707427,350 W,350 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707428,180 W,180 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707429,280 W,280 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707430,775 W,775 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707431,1125 W,1125 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707432,1125W/1275W,1125 watt / 1275 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707433,1450 W,1450 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707434,525 W,525 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707435,1700 W,1700 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707436,2250 W,2250 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707437,400 W,400 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707438,750 W,750 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707439,600 W,600 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707440,850 W,850 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707441,1000 W,1000 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707442,1050 W,1050 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707443,1200 W,1200 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707444,1250 W,1250 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707445,1300 W,1300 watt
12621,ESTACION DE TRABAJO II,50662,POTENCIA_FUENTE_DE_PODER,3707446,1600 W,1600 watt
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707447,NO APLICA,No aplica
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707448,80 PLUS BRONZE,80 plus Bronze
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707449,80 PLUS,80 plus
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707450,80 PLUS GOLD,80 plus Gold
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707451,80 PLUS PLATINIUM,80 plus Platinium
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707452,80 PLUS SILVER,80 plus Silver
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707453,80 PLUS STANDARD,80 plus Standard
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707454,80 PLUS TITANIUM,80 plus Titanium
12621,ESTACION DE TRABAJO II,50663,CERTIFICADO_DE_EFICIENCIA_ENERGÉTICA_DE_FUENTE_DE_PODER,3707455,80 PLUS WHITE,80 plus White
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707457,1,1
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707458,2,2
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707459,3,3
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707460,4,4
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707461,8,8
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707462,12,12
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707463,16,16
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707464,24,24
12621,ESTACION DE TRABAJO II,50665,MOTHERBOARD-RANURAS_PARA_MEMORIA_RAM,3707465,32,32
12621,ESTACION DE TRABAJO II,50666,MOTHERBOARD-_CANTIDAD_DE_PROCESADORES_SOPORTADOS,3707466,1,1
12621,ESTACION DE TRABAJO II,50666,MOTHERBOARD-_CANTIDAD_DE_PROCESADORES_SOPORTADOS,3707467,2,2
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707468,INTEL W680,Intel W680
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707469,AMD PRO 695,AMD PRO 695
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707470,INTEL W790,Intel W790
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707471,INTEL C 741,Intel C741
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707472,Intel Z790,Intel Z790
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707473,Intel C621A,Intel C621A
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707474,AMD TRX40,AMD TRX40
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707475,AMD WRX80,AMD WRX80
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707476,AMD X570,AMD X570
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707477,Intel C741,Intel C741
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707478,B760,Intel B760
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707479,Z790,Intel Z790
12621,ESTACION DE TRABAJO II,50667,SERIE_CHIPSET,3707480,Q670,Intel Q670
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707481,1,1
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707482,2,2
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707483,3,3
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707484,4,4
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707485,5,5
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707486,6,6
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707487,7,7
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707488,8,8
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707489,9,9
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707490,10,10
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707491,11,11
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707492,12,12
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707493,13,13
12621,ESTACION DE TRABAJO II,50668,RANURAS_PCI-E,3707494,14,14
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707500,6.9 CM,6.9 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707501,10 CM,10 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707502,30 CM,30 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707503,35.6 CM,35.6 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707504,38 CM,38 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707505,42 CM,42 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707506,43 CM,43 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707507,44 CM,44 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707508,44.45 CM,44.45 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707509,45.5 CM,45.5 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707510,46 CM,46 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707511,47 CM,47 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707512,48 CM,48 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707513,50 CM,50 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707514,55 CM,55 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707515,57.2 CM,57.2 cm
12621,ESTACION DE TRABAJO II,50670,ALTURA,3707516,63.6 CM,63.6 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707517,10 CM,10 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707518,11CM,11 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707519,16.9 CM,16.9 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707520,18 CM,18 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707521,19 CM,19 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707522,20 CM,20 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707523,20.4CM,20.4cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707524,21 CM,21 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707525,21.1 CM,21.1 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707526,21.59 CM,21.59 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707527,22 CM,22 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707528,23 CM,23 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707529,24 CM,24 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707530,31.4 CM,31.4 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707531,33.2 CM,33.2 cm
12621,ESTACION DE TRABAJO II,50671,ANCHO,3707532,38.4 CM,38.4 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707533,21.8 CM,21.8 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707534,30.5 CM,30.5 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707535,30.8 CM,30.8 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707536,38 CM,38 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707537,38.5 CM,38.5 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707538,39 CM,39 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707539,40 CM,40 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707540,42 CM,42 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707541,44 CM,44 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707542,45 CM,45 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707543,45.7CM,45.7cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707544,46.5 CM,46.5 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707545,47 CM,47 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707546,51 CM,51 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707547,52 CM,52 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707548,53CM,53cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707549,55.12 CM,55.12 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707550,56.3 CM,56.3 cm
12621,ESTACION DE TRABAJO II,50672,PROFUNDIDAD,3707551,73.4 CM,73.4 cm
12621,ESTACION DE TRABAJO II,50673,CANTIDAD_DE_PROCESADORES_INSTALADOS,3707552,1,1
12621,ESTACION DE TRABAJO II,50673,CANTIDAD_DE_PROCESADORES_INSTALADOS,3707553,2,2
12621,ESTACION DE TRABAJO II,50675,FECHA_DE_LANZAMIENTO_DE_PROCESADOR,noId,noVal,noVal
12621,ESTACION DE TRABAJO II,50676,ARQUITECTURA_DEL_PROCESADOR,3707739,32 BITS,32 bits
12621,ESTACION DE TRABAJO II,50676,ARQUITECTURA_DEL_PROCESADOR,3707740,64 BITS,64 bits
12621,ESTACION DE TRABAJO II,50676,ARQUITECTURA_DEL_PROCESADOR,3707741,AMD ZEN 4,AMD Zen 4
12621,ESTACION DE TRABAJO II,50676,ARQUITECTURA_DEL_PROCESADOR,3707742,ALDER LAKE,Alder Lake
12621,ESTACION DE TRABAJO II,50676,ARQUITECTURA_DEL_PROCESADOR,3707743,RAPTOR LAKE,Raptor Lake
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707744,1.0 GHZ,1 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707745,1.1 GHZ,1.1 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707746,1.2 GHZ,1.2 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707747,1.3 GHZ,1.3 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707748,1.4 GHZ,1.4 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707749,1.5 GHZ,1.5 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707750,1.6 GHZ,1.6 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707751,1.7 GHZ,1.7 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707752,1.8 GHZ,1.8 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707753,1.9 GHZ,1.9 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707754,2.0 GHz,2 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707755,2.1 GHZ,2.1 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707756,2.2 GHZ,2.2 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707757,2.3 GHZ,2.3 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707758,2.4 GHZ,2.4 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707759,2.5 GHZ,2.5 Ghz
12621,ESTACION DE TRABAJO II,50677,FRECUENCIA_BASE_O_MÍNIMA_DEL_PROCESADOR,3707760,2.6 GHZ,2.6 Ghz
